10R.mp4,20,1,3,0,0,0,0,174,1731,253,2,0,0
10R.mp4,20,2,1,0,0,0,0,157,1818,145,0,0,0
10R.mp4,20,2,2,0,51,167,151,250,1377,124,0,0,0
10R.mp4,20,2,3,0,0,0,0,106,1824,230,0,0,0
10R.mp4,20,3,1,0,0,0,1,410,1608,101,0,0,0
10R.mp4,20,3,2,0,41,182,175,727,957,29,7,2,0
10R.mp4,20,3,3,0,0,0,24,506,1574,55,1,0,0
10R.mp4,21,1,1,0,0,0,0,87,1519,513,1,0,0
10R.mp4,21,1,2,0,1,24,130,290,1392,242,30,10,1
10R.mp4,21,1,3,0,0,0,0,172,1732,254,2,0,0
10R.mp4,21,2,1,0,0,0,0,162,1828,130,0,0,0
10R.mp4,21,2,2,0,51,172,148,263,1352,134,0,0,0
10R.mp4,21,2,3,0,0,0,1,122,1799,238,0,0,0
10R.mp4,21,3,1,0,0,0,1,429,1577,113,0,0,0
10R.mp4,21,3,2,0,46,176,190,707,951,42,5,3,0
10R.mp4,21,3,3,0,0,0,24,538,1539,58,1,0,0
10R.mp4,22,1,1,0,0,0,0,84,1526,507,3,0,0
10R.mp4,22,1,2,0,0,17,125,287,1421,243,22,4,1
10R.mp4,22,1,3,0,0,0,0,162,1737,259,2,0,0
10R.mp4,22,2,1,0,0,0,0,107,1913,100,0,0,0
10R.mp4,22,2,2,0,44,183,145,236,1392,120,0,0,0
10R.mp4,22,2,3,0,0,0,0,120,1796,244,0,0,0
10R.mp4,22,3,1,0,0,0,2,378,1651,89,0,0,0
10R.mp4,22,3,2,0,42,179,183,706,966,37,4,3,0
10R.mp4,22,3,3,0,0,0,20,553,1528,58,0,1,0
10R.mp4,23,1,1,0,0,0,0,96,1507,510,7,0,0
10R.mp4,23,1,2,0,0,10,138,298,1406,243,22,3,0
10R.mp4,23,1,3,0,0,0,0,168,1736,254,2,0,0
10R.mp4,23,2,1,0,0,0,0,151,1833,136,0,0,0
10R.mp4,23,2,2,1,51,177,149,257,1356,129,0,0,0
10R.mp4,23,2,3,0,0,0,0,137,1769,254,0,0,0
10R.mp4,23,3,1,0,0,0,3,421,1579,117,0,0,0
10R.mp4,23,3,2,0,42,178,189,739,920,47,2,3,0
10R.mp4,23,3,3,0,0,0,20,580,1494,65,0,1,0
10R.mp4,24,1,1,0,0,0,1,89,1527,493,10,0,0
10R.mp4,24,1,2,0,0,11,141,308,1414,232,13,1,0
10R.mp4,24,1,3,0,0,0,0,152,1727,276,5,0,0
10R.mp4,24,2,1,0,0,0,0,135,1851,134,0,0,0
10R.mp4,24,2,2,0,61,161,152,230,1385,131,0,0,0
10R.mp4,24,2,3,0,0,0,1,131,1756,272,0,0,0
10R.mp4,24,3,1,0,0,0,3,401,1616,100,0,0,0
10R.mp4,24,3,2,0,35,180,190,745,929,36,4,1,0
10R.mp4,24,3,3,0,0,0,22,585,1507,45,0,1,0
10R.mp4,25,1,1,0,0,0,1,89,1527,493,10,0,0
10R.mp4,25,1,2,0,0,13,127,364,1353,238,22,3,0
10R.mp4,25,1,3,0,0,0,0,152,1721,282,5,0,0
10R.mp4,25,2,1,0,0,0,0,135,1851,134,0,0,0
10R.mp4,25,2,2,0,62,169,152,232,1377,128,0,0,0
10R.mp4,25,2,3,0,0,0,1,131,1756,272,0,0,0
10R.mp4,25,3,1,0,0,0,4,402,1615,99,0,0,0
10R.mp4,25,3,2,0,39,176,192,738,930,40,4,1,0
10R.mp4,25,3,3,0,0,0,22,590,1502,45,0,1,0
10R.mp4,26,1,1,0,0,0,1,90,1509,510,10,0,0
10R.mp4,26,1,2,0,0,11,102,348,1370,252,32,5,0
10R.mp4,26,1,3,0,0,0,0,190,1698,266,6,0,0
10R.mp4,26,2,1,0,0,0,1,161,1829,129,0,0,0
10R.mp4,26,2,2,0,61,166,159,218,1391,123,2,0,0
10R.mp4,26,2,3,0,0,0,1,127,1771,261,0,0,0
10R.mp4,26,3,1,0,0,0,1,420,1593,106,0,0,0
10R.mp4,26,3,2,0,39,165,197,736,948,25,8,2,0
10R.mp4,26,3,3,0,0,0,24,550,1529,55,2,0,0
10R.mp4,27,1,1,0,0,0,1,94,1508,507,10,0,0
10R.mp4,27,1,2,0,2,8,95,389,1293,275,51,7,0
10R.mp4,27,1,3,0,0,0,5,206,1665,275,9,0,0
10R.mp4,27,2,1,0,0,0,1,160,1833,126,0,0,0
10R.mp4,27,2,2,0,60,171,156,232,1366,134,1,0,0
10R.mp4,27,2,3,0,0,0,1,127,1772,260,0,0,0
10R.mp4,27,3,1,0,0,0,1,428,1593,98,0,0,0
10R.mp4,27,3,2,0,47,164,202,766,899,33,6,3,0
10R.mp4,27,3,3,0,0,0,21,542,1543,52,2,0,0
10R.mp4,28,1,1,0,0,0,1,97,1501,507,14,0,0
10R.mp4,28,1,2,0,1,14,88,372,1305,257,66,17,0
10R.mp4,28,1,3,0,0,0,1,190,1652,295,21,1,0
10R.mp4,28,2,1,0,0,0,0,137,1868,115,0,0,0
10R.mp4,28,2,2,0,55,176,142,233,1375,139,0,0,0
10R.mp4,28,2,3,0,0,0,1,121,1799,239,0,0,0
10R.mp4,28,3,1,0,0,0,1,423,1602,94,0,0,0
10R.mp4,28,3,2,0,40,176,189,740,934,31,8,2,0
10R.mp4,28,3,3,0,0,0,25,536,1537,61,1,0,0
10R.mp4,29,1,1,0,0,0,0,116,1477,514,13,0,0
10R.mp4,29,1,2,0,2,15,78,366,1298,249,86,23,3
10R.mp4,29,1,3,0,0,0,1,180,1640,308,25,6,0
10R.mp4,29,2,1,0,0,0,0,155,1853,112,0,0,0
10R.mp4,29,2,2,0,56,174,142,223,1382,143,0,0,0
10R.mp4,29,2,3,0,0,0,1,121,1797,241,0,0,0
10R.mp4,29,3,1,0,0,0,1,435,1587,97,0,0,0
10R.mp4,29,3,2,0,43,175,192,721,943,37,7,2,0
10R.mp4,29,3,3,0,0,0,25,556,1513,65,1,0,0
10R.mp4,30,1,1,0,0,0,0,111,1467,527,15,0,0
10R.mp4,30,1,2,0,0,10,72,332,1330,252,93,26,5
10R.mp4,30,1,3,0,0,0,0,153,1665,304,26,12,0
10R.mp4,30,2,1,0,0,0,0,146,1855,119,0,0,0
10R.mp4,30,2,2,0,43,174,140,230,1404,129,0,0,0
10R.mp4,30,2,3,0,0,0,1,124,1791,244,0,0,0
10R.mp4,30,3,1,0,0,0,1,439,1581,99,0,0,0
10R.mp4,30,3,2,0,38,188,177,751,923,33,8,2,0
10R.mp4,30,3,3,0,0,0,22,549,1522,66,0,1,0
10R.mp4,31,1,1,0,0,0,0,115,1458,526,19,2,0
10R.mp4,31,1,2,0,0,7,85,306,1355,227,89,48,3
10R.mp4,31,1,3,0,0,0,0,152,1697,261,35,15,0
10R.mp4,31,2,1,0,0,0,0,153,1842,125,0,0,0
10R.mp4,31,2,2,0,48,166,154,227,1408,117,0,0,0
10R.mp4,31,2,3,0,0,0,1,127,1796,236,0,0,0
10R.mp4,31,3,1,0,0,0,2,457,1559,102,0,0,0
10R.mp4,31,3,2,0,41,183,178,753,919,36,8,2,0
10R.mp4,31,3,3,0,0,0,22,557,1511,69,0,1,0
10R.mp4,32,1,1,0,0,0,0,94,1494,508,22,2,0
10R.mp4,32,1,2,0,0,7,74,302,1361,228,109,38,1
10R.mp4,32,1,3,0,0,0,0,145,1693,281,32,9,0
10R.mp4,32,2,1,0,0,0,0,147,1858,115,0,0,0
10R.mp4,32,2,2,0,40,165,159,212,1433,111,0,0,0
10R.mp4,32,2,3,0,0,0,2,149,1782,227,0,0,0
10R.mp4,32,3,1,0,0,0,2,450,1540,128,0,0,0
10R.mp4,32,3,2,0,37,190,173,762,915,34,8,1,0
10R.mp4,32,3,3,0,0,0,23,570,1501,65,0,1,0
10R.mp4,33,1,1,0,0,0,0,92,1473,533,22,0,0
10R.mp4,33,1,2,0,0,9,84,280,1389,232,92,34,0
10R.mp4,33,1,3,0,0,0,0,136,1716,293,13,2,0
10R.mp4,33,2,1,0,0,0,0,186,1815,119,0,0,0
10R.mp4,33,2,2,0,40,155,172,239,1412,102,0,0,0
10R.mp4,33,2,3,0,0,0,2,175,1733,233,16,1,0
10R.mp4,33,3,1,0,0,0,3,448,1538,131,0,0,0
10R.mp4,33,3,2,0,39,184,176,763,917,32,8,1,0
10R.mp4,33,3,3,0,0,0,24,574,1496,65,0,1,0
10R.mp4,34,1,1,0,0,0,0,89,1494,524,13,0,0
10R.mp4,34,1,2,0,0,6,78,236,1399,304,83,12,2
10R.mp4,34,1,3,0,0,0,0,112,1782,260,6,0,0
10R.mp4,34,2,1,0,0,0,1,136,1862,121,0,0,0
10R.mp4,34,2,2,0,31,163,174,289,1362,90,11,0,0
10R.mp4,34,2,3,0,0,0,2,124,1790,235,9,0,0
10R.mp4,34,3,1,0,0,0,0,367,1663,90,0,0,0
10R.mp4,34,3,2,0,34,177,181,768,933,20,5,2,0
10R.mp4,34,3,3,0,0,0,23,519,1576,41,0,1,0
10R.mp4,35,1,1,0,0,0,0,94,1523,490,13,0,0
10R.mp4,35,1,2,0,0,7,75,222,1427,315,57,16,1
10R.mp4,35,1,3,0,0,0,0,125,1768,261,6,0,0
10R.mp4,35,2,1,0,0,0,1,160,1844,115,0,0,0
10R.mp4,35,2,2,0,27,165,207,365,1201,146,9,0,0
10R.mp4,35,2,3,0,0,0,8,144,1725,282,1,0,0
10R.mp4,35,3,1,0,0,0,2,426,1578,114,0,0,0
10R.mp4,35,3,2,0,37,170,204,756,920,24,6,3,0
10R.mp4,35,3,3,0,0,0,23,576,1495,64,2,0,0
10R.mp4,36,1,1,0,0,0,0,72,1514,528,6,0,0
10R.mp4,36,1,2,0,0,6,75,206,1448,321,46,17,1
10R.mp4,36,1,3,0,0,0,0,118,1773,264,5,0,0
10R.mp4,36,2,1,0,0,0,0,126,1890,104,0,0,0
10R.mp4,36,2,2,0,26,169,233,355,1202,124,10,1,0
10R.mp4,36,2,3,0,0,1,11,130,1758,258,2,0,0
10R.mp4,36,3,1,0,0,0,1,384,1647,88,0,0,0
10R.mp4,36,3,2,0,35,170,200,747,938,21,6,3,0
10R.mp4,36,3,3,0,0,0,23,556,1517,62,2,0,0
10R.mp4,37,1,1,0,0,0,0,74,1537,508,1,0,0
10R.mp4,37,1,2,0,0,7,78,214,1449,304,49,18,1
10R.mp4,37,1,3,0,0,0,0,117,1783,256,4,0,0
10R.mp4,37,2,1,0,0,0,0,148,1865,107,0,0,0
10R.mp4,37,2,2,0,28,175,249,351,1184,120,11,2,0
10R.mp4,37,2,3,0,0,1,10,142,1758,247,2,0,0
10R.mp4,37,3,1,0,0,0,3,394,1634,89,0,0,0
10R.mp4,37,3,2,0,37,168,198,761,924,20,9,3,0
10R.mp4,37,3,3,0,0,0,22,567,1508,61,2,0,0
10R.mp4,38,1,1,0,0,0,0,63,1536,520,1,0,0
10R.mp4,38,1,2,0,0,7,68,223,1448,303,54,17,0
10R.mp4,38,1,3,0,0,0,0,104,1794,256,6,0,0
10R.mp4,38,2,1,0,0,0,0,104,1932,84,0,0,0
10R.mp4,38,2,2,0,24,175,222,360,1199,128,12,0,0
10R.mp4,38,2,3,0,0,0,10,113,1790,245,2,0,0
10R.mp4,38,3,1,0,0,0,1,342,1701,76,0,0,0
10R.mp4,38,3,2,0,34,174,186,763,933,18,9,3,0
10R.mp4,38,3,3,0,0,0,21,529,1563,45,2,0,0
10R.mp4,39,1,1,0,0,0,0,73,1546,500,1,0,0
10R.mp4,39,1,2,0,0,11,66,243,1403,325,57,15,0
10R.mp4,39,1,3,0,0,0,0,115,1779,260,6,0,0
10R.mp4,39,2,1,0,0,0,0,126,1890,104,0,0,0
10R.mp4,39,2,2,0,28,165,215,356,1202,144,10,0,0
10R.mp4,39,2,3,0,0,0,11,147,1742,257,3,0,0
10R.mp4,39,3,1,0,0,0,1,378,1648,93,0,0,0
10R.mp4,39,3,2,0,39,170,189,787,893,34,6,2,0
10R.mp4,39,3,3,0,0,0,18,554,1535,51,2,0,0
10R.mp4,40,1,1,0,0,0,0,69,1548,497,6,0,0
10R.mp4,40,1,2,0,0,5,69,237,1400,325,71,13,0
10R.mp4,40,1,3,0,0,0,0,107,1777,268,7,1,0
10R.mp4,40,2,1,0,0,0,2,147,1864,107,0,0,0
10R.mp4,40,2,2,0,28,168,182,329,1268,135,10,0,0
10R.mp4,40,2,3,0,0,0,9,148,1750,239,14,0,0
10R.mp4,40,3,1,0,0,0,1,377,1648,94,0,0,0
10R.mp4,40,3,2,0,38,170,197,757,923,27,5,3,0
10R.mp4,40,3,3,0,0,0,20,533,1561,44,2,0,0
10R.mp4,41,1,1,0,0,0,0,74,1549,489,8,0,0
10R.mp4,41,1,2,0,0,5,67,250,1379,326,75,16,2
10R.mp4,41,1,3,0,0,0,0,113,1753,268,18,8,0
10R.mp4,41,2,1,0,0,0,2,177,1818,122,1,0,0
10R.mp4,41,2,2,0,33,168,162,319,1300,134,4,0,0
10R.mp4,41,2,3,0,0,0,5,177,1757,214,7,0,0
10R.mp4,41,3,1,0,0,0,4,419,1593,104,0,0,0
10R.mp4,41,3,2,0,45,168,200,770,895,33,6,3,0
10R.mp4,41,3,3,0,0,0,23,579,1491,66,1,0,0
10R.mp4,42,1,1,0,0,0,0,74,1538,498,10,0,0
10R.mp4,42,1,2,0,0,4,63,268,1354,326,89,15,1
10R.mp4,42,1,3,0,0,0,0,124,1717,284,28,6,1
10R.mp4,42,2,1,0,0,0,1,165,1841,113,0,0,0
10R.mp4,42,2,2,0,30,170,150,287,1366,117,0,0,0
10R.mp4,42,2,3,0,0,0,1,138,1838,183,0,0,0
10R.mp4,42,3,1,0,0,0,2,398,1630,90,0,0,0
10R.mp4,42,3,2,0,35,179,200,755,913,30,4,4,0
10R.mp4,42,3,3,0,0,0,22,560,1518,59,1,0,0
10R.mp4,43,1,1,0,0,0,1,98,1549,456,16,0,0
10R.mp4,43,1,2,0,0,6,60,296,1358,283,87,29,1
10R.mp4,43,1,3,0,0,0,1,131,1717,267,38,6,0
10R.mp4,43,2,1,0,0,0,1,164,1839,116,0,0,0
10R.mp4,43,2,2,0,29,171,150,256,1394,120,0,0,0
10R.mp4,43,2,3,0,0,0,1,133,1827,199,0,0,0
10R.mp4,43,3,1,0,0,0,4,409,1609,98,0,0,0
10R.mp4,43,3,2,0,34,182,193,768,904,31,4,4,0
10R.mp4,43,3,3,0,0,0,25,564,1500,70,1,0,0
10R.mp4,44,1,1,0,0,0,0,91,1536,477,16,0,0
10R.mp4,44,1,2,0,0,4,64,294,1360,282,90,25,1
10R.mp4,44,1,3,0,0,0,5,139,1696,284,25,11,0
10R.mp4,44,2,1,0,0,0,0,116,1897,107,0,0,0
10R.mp4,44,2,2,0,29,166,161,197,1462,104,1,0,0
10R.mp4,44,2,3,0,0,0,0,90,1854,216,0,0,0
10R.mp4,44,3,1,0,0,0,1,344,1708,67,0,0,0
10R.mp4,44,3,2,0,26,183,187,766,930,21,4,3,0
10R.mp4,44,3,3,0,0,0,20,512,1589,38,1,0,0
10R.mp4,45,1,1,0,0,0,0,103,1554,449,14,0,0
10R.mp4,45,1,2,0,0,7,79,298,1356,266,77,31,6
10R.mp4,45,1,3,0,0,0,15,169,1690,267,15,3,1
10R.mp4,45,2,1,0,0,0,0,153,1847,120,0,0,0
10R.mp4,45,2,2,0,39,159,159,223,1421,118,1,0,0
10R.mp4,45,2,3,0,0,0,0,131,1790,239,0,0,0
10R.mp4,45,3,1,0,0,0,0,408,1615,97,0,0,0
10R.mp4,45,3,2,0,37,185,184,776,901,28,8,1,0
10R.mp4,45,3,3,0,0,0,21,517,1559,62,1,0,0
10R.mp4,46,1,1,0,0,0,0,85,1589,442,4,0,0
10R.mp4,46,1,2,0,0,3,82,314,1390,250,51,28,2
10R.mp4,46,1,3,0,0,0,24,149,1739,240,8,0,0
10R.mp4,46,2,1,0,0,0,0,60,1995,65,0,0,0
10R.mp4,46,2,2,0,26,169,163,168,1503,91,0,0,0
10R.mp4,46,2,3,0,0,0,0,76,1913,171,0,0,0
10R.mp4,46,3,1,0,0,0,0,283,1794,43,0,0,0
10R.mp4,46,3,2,0,35,181,182,720,988,8,5,1,0
