video number, frame number, cell number of x, cell number of y,KM1,KM2,KM3,KM4,KM5,KM6,KM7
7R.mp4,72,1,3,-517.413340,690.795773,7.353859,-22.014723,-2.136168,-2.081816,-2.070367
7R.mp4,72,1,4,-444.759130,829.606996,10.523404,-0.128991,-7.207503,0.486593,-27.277618
7R.mp4,72,2,1,-301.598775,978.615913,4.057242,-70.370982,54.224704,3.852516,2.959754
7R.mp4,72,2,2,-331.991376,905.449300,5.382895,-85.879772,65.787703,5.492113,3.452398
7R.mp4,72,2,3,-321.413099,943.610507,4.923608,-72.493480,55.723462,4.567807,2.944701
7R.mp4,72,2,4,-278.861251,983.588455,3.057206,-90.082928,69.249694,4.012148,3.909217
7R.mp4,72,3,1,-474.713413,813.735083,11.156857,0.491030,-2.134959,4.992146,-0.438274
7R.mp4,72,3,2,-438.201367,879.797712,9.560655,5.382430,-5.637862,3.630678,-0.451794
7R.mp4,72,3,3,-458.657130,827.503881,9.712672,-5.908594,0.002457,3.044191,0.660540
7R.mp4,72,3,4,-458.839281,832.654830,10.954393,-4.260637,3.400446,5.856571,-0.651223
7R.mp4,72,4,1,-445.626649,810.632708,9.629426,-30.324854,20.390231,4.868316,1.260291
7R.mp4,72,4,2,-507.728448,694.126221,8.398542,-35.567697,9.158256,-2.167014,5.126399
7R.mp4,72,4,3,-580.702647,565.606748,3.317993,-31.019708,-22.872497,-17.059545,11.046217
7R.mp4,72,4,4,-508.411379,725.500436,12.132361,-20.468330,11.673345,5.824835,0.762947
7R.mp4,73,1,1,-344.989816,810.308192,5.989713,-127.304110,95.021534,6.468044,-1.946316
7R.mp4,73,1,2,-376.703698,870.920079,2.413920,-55.586581,24.065487,-5.965351,6.907565
7R.mp4,73,1,3,-517.413340,690.795773,7.353859,-22.014723,-2.136168,-2.081816,-2.070367
7R.mp4,73,1,4,-444.759130,829.606996,10.523404,-0.128991,-7.207503,0.486593,-27.277618
7R.mp4,73,2,1,-301.598775,978.615913,4.057242,-70.370982,54.224704,3.852516,2.959754
7R.mp4,73,2,2,-331.991376,905.449300,5.382895,-85.879772,65.787703,5.492113,3.452398
7R.mp4,73,2,3,-321.413099,943.610507,4.923608,-72.493480,55.723462,4.567807,2.944701
7R.mp4,73,2,4,-278.861251,983.588455,3.057206,-90.082928,69.249694,4.012148,3.909217
7R.mp4,73,3,1,-474.713413,813.735083,11.156857,0.491030,-2.134959,4.992146,-0.438274
7R.mp4,73,3,2,-438.201367,879.797712,9.560655,5.382430,-5.637862,3.630678,-0.451794
7R.mp4,73,3,3,-458.657130,827.503881,9.712672,-5.908594,0.002457,3.044191,0.660540
7R.mp4,73,3,4,-458.839281,832.654830,10.954393,-4.260637,3.400446,5.856571,-0.651223
7R.mp4,73,4,1,-445.626649,810.632708,9.629426,-30.324854,20.390231,4.868316,1.260291
7R.mp4,73,4,2,-507.965007,691.016975,8.161868,-36.931290,9.258963,-2.675156,5.430834
7R.mp4,73,4,3,-580.702647,565.606748,3.317993,-31.019708,-22.872497,-17.059545,11.046217
7R.mp4,73,4,4,-508.411379,725.500436,12.132361,-20.468330,11.673345,5.824835,0.762947
7R.mp4,74,1,1,-339.075085,827.086260,5.732149,-122.688253,91.563311,6.078233,-2.109436
7R.mp4,74,1,2,-383.625690,878.128527,4.058346,-46.512898,25.448634,-0.510230,4.185866
7R.mp4,74,1,3,-506.381350,716.388913,8.733065,-19.868222,0.348314,-0.517319,-2.142796
7R.mp4,74,1,4,-420.258544,855.073820,9.449170,-8.716139,-0.584080,0.098457,-26.787108
7R.mp4,74,2,1,-295.615806,987.433297,3.795350,-70.832874,54.605921,3.685351,3.010716
7R.mp4,74,2,2,-321.174266,915.748112,4.908459,-90.265601,69.161500,5.347070,3.693986
7R.mp4,74,2,3,-317.466143,963.776345,4.753225,-63.769173,49.148487,4.057824,2.598290
7R.mp4,74,2,4,-275.915243,1007.438350,2.931496,-78.034959,60.156483,3.386417,3.417640
7R.mp4,74,3,1,-450.749694,875.995917,10.358946,15.240302,-12.229119,4.163691,-1.181108
7R.mp4,74,3,2,-443.995574,882.100177,10.309227,11.941296,-8.769772,4.673865,-1.254958
7R.mp4,74,3,3,-443.581505,857.197274,9.793719,-3.434133,0.999198,4.189686,-0.109050
7R.mp4,74,3,4,-428.364764,893.830499,9.376570,3.975895,-3.592847,3.960416,-0.589058
7R.mp4,74,4,1,-425.853359,857.728896,9.506586,-21.618833,16.700675,5.590640,0.253164
7R.mp4,74,4,2,-494.311161,745.217147,8.309576,-17.607878,-2.490688,-2.230962,3.944582
7R.mp4,74,4,3,-570.698476,590.708065,4.008963,-26.411339,-25.293759,-17.457760,10.725395
7R.mp4,74,4,4,-487.057026,786.051236,11.942163,-4.884345,2.792103,6.193100,-0.525344
7R.mp4,75,1,1,-339.359773,832.033398,5.739194,-119.962442,89.752900,6.124676,-1.341442
7R.mp4,75,1,2,-380.546955,881.982477,0.894248,-44.764815,25.679636,2.293392,3.357027
7R.mp4,75,1,3,-508.996726,710.600101,8.213206,-20.457211,1.628175,0.623117,-2.448799
7R.mp4,75,1,4,-420.258544,855.073820,9.449170,-8.716139,-0.584080,0.098457,-26.787108
7R.mp4,75,2,1,-298.413934,974.603414,3.916384,-76.095135,58.569531,4.006049,3.217462
7R.mp4,75,2,2,-322.573330,909.333171,4.968976,-92.896732,71.143305,5.507419,3.797359
7R.mp4,75,2,3,-323.267113,961.998631,5.008277,-59.060448,45.557390,4.031278,2.369538
7R.mp4,75,2,4,-278.065017,1003.786451,3.025517,-78.173343,60.249611,3.459955,3.412139
7R.mp4,75,3,1,-466.730824,846.155995,11.057441,12.517528,-10.256016,4.785356,-1.150701
7R.mp4,75,3,2,-444.678047,876.902535,10.338403,9.356294,-6.819009,4.809702,-1.149751
7R.mp4,75,3,3,-455.972915,837.524029,10.829031,-4.076126,3.276274,5.758521,-0.643888
7R.mp4,75,3,4,-435.901439,863.497982,9.210136,-6.829192,2.678154,3.523229,0.322597
7R.mp4,75,4,1,-449.864875,803.478665,10.554502,-31.634722,24.144849,6.786977,0.548230
7R.mp4,75,4,2,-500.487533,702.418714,8.574328,-38.334026,13.146455,-1.119761,4.784404
7R.mp4,75,4,3,-584.557188,572.580563,5.109120,-24.606713,-24.874317,-15.951224,10.079849
7R.mp4,75,4,4,-508.770888,746.472916,12.891382,-7.976142,5.013548,7.010866,-0.509607
8R.mp4,1,1,1,-345.840941,794.086402,5.771600,-136.974433,101.651310,6.505089,-0.411266
8R.mp4,1,1,2,-372.280285,890.530663,4.961088,-48.811293,28.322953,-0.607301,0.869341
8R.mp4,1,1,3,-523.621208,650.778118,4.617460,-41.408366,3.109441,-6.832414,7.882220
8R.mp4,1,1,4,-439.987230,781.918520,10.204460,-45.700135,31.304189,4.885306,-11.186834
8R.mp4,1,2,1,-294.307788,947.926163,3.731200,-97.006407,74.401634,4.803009,4.119248
8R.mp4,1,2,2,-316.624480,922.130897,4.709248,-90.819749,69.604802,5.228931,3.741280
8R.mp4,1,2,3,-323.926871,925.879267,5.031309,-81.125531,62.236351,5.028764,3.294780
8R.mp4,1,2,4,-305.011137,952.627705,4.203124,-83.295994,63.978517,4.531696,3.485789
8R.mp4,1,3,1,-437.296014,892.134861,10.015994,11.525532,-8.419598,4.482189,-1.202163
8R.mp4,1,3,2,-427.884731,891.938552,9.108556,2.658431,-3.523183,3.427761,-0.282789
8R.mp4,1,3,3,-440.924495,863.087324,10.170881,-3.107439,2.624375,5.243755,-0.605379
8R.mp4,1,3,4,-430.782942,860.078054,8.984260,-14.122920,8.220014,3.685610,0.656555
8R.mp4,1,4,1,-431.456378,827.988951,9.255134,-33.993495,24.168709,5.162301,1.241070
8R.mp4,1,4,2,-530.511495,666.192641,9.396762,-30.258083,5.022026,-1.687643,4.782888
8R.mp4,1,4,3,-603.093762,561.527203,9.122316,-18.232414,-17.464039,-8.006941,7.370374
8R.mp4,1,4,4,-542.425604,712.170948,14.120524,4.602543,-5.605653,6.933428,-0.968059
8R.mp4,2,1,1,-338.890812,803.154290,5.473487,-137.577133,101.892176,6.155645,-1.233505
8R.mp4,2,1,2,-372.280285,890.530663,4.961088,-48.811293,28.322953,-0.607301,0.869341
8R.mp4,2,1,3,-523.621208,650.778118,4.617460,-41.408366,3.109441,-6.832414,7.882220
8R.mp4,2,1,4,-439.987230,781.918520,10.204460,-45.700135,31.304189,4.885306,-11.186834
8R.mp4,2,2,1,-294.558025,948.847177,3.742369,-96.175491,73.772075,4.774073,4.082956
8R.mp4,2,2,2,-316.624480,922.130897,4.709248,-90.819749,69.604802,5.228931,3.741280
8R.mp4,2,2,3,-323.926871,925.879267,5.031309,-81.125531,62.236351,5.028764,3.294780
8R.mp4,2,2,4,-301.632893,982.596255,4.059406,-67.832107,52.304985,3.741192,2.852714
8R.mp4,2,3,1,-437.296014,892.134861,10.015994,11.525532,-8.419598,4.482189,-1.202163
8R.mp4,2,3,2,-415.088442,925.790973,8.550919,11.105358,-9.841112,2.652563,-0.570904
8R.mp4,2,3,3,-440.924495,863.087324,10.170881,-3.107439,2.624375,5.243755,-0.605379
8R.mp4,2,3,4,-418.068569,905.921420,8.678793,1.596263,-2.667621,3.166971,-0.186368
8R.mp4,2,4,1,-431.456378,827.988951,9.255134,-33.993495,24.168709,5.162301,1.241070
8R.mp4,2,4,2,-524.326087,682.099614,9.373707,-26.817509,3.382816,-1.457989,4.422374
8R.mp4,2,4,3,-598.571180,563.779890,8.183908,-20.292336,-18.669378,-9.785341,8.225768
8R.mp4,2,4,4,-546.793391,712.827833,14.312895,9.403525,-9.258836,6.857858,-1.193143
8R.mp4,3,1,1,-339.329147,792.863890,5.010552,-141.555234,102.535576,4.877277,-2.340245
8R.mp4,3,1,2,-370.388038,903.260014,5.612195,-44.535337,27.993693,0.935766,0.346990
8R.mp4,3,1,3,-515.433152,659.318379,3.871007,-44.188677,7.032833,-5.357816,7.477078
8R.mp4,3,1,4,-439.623232,795.997860,10.190780,-37.206468,24.884428,4.497886,-11.542414
8R.mp4,3,2,1,-297.196869,973.978686,3.862707,-77.710838,59.797607,4.039410,3.291879
8R.mp4,3,2,2,-310.061396,948.086948,4.424672,-81.080015,62.276097,4.591961,3.365912
8R.mp4,3,2,3,-331.411166,1007.392450,5.374316,-22.315653,17.732624,2.660003,0.780048
8R.mp4,3,2,4,-311.778841,1035.358187,4.514790,-24.439988,19.443747,2.138422,0.972891
8R.mp4,3,3,1,-438.046725,894.897903,10.049499,14.018279,-10.308275,4.395378,-1.311038
8R.mp4,3,3,2,-398.188280,963.937784,8.059921,17.776726,-13.865685,2.403204,-1.010953
8R.mp4,3,3,3,-441.993680,874.732064,10.219881,5.293972,-3.733300,4.905361,-0.964626
8R.mp4,3,3,4,-411.348568,916.006023,8.631238,0.836132,-1.127994,3.565822,-0.367259
8R.mp4,3,4,1,-403.613942,918.376308,8.291169,-5.442168,3.660135,3.601216,-0.062257
8R.mp4,3,4,2,-507.230248,723.255833,8.628027,-18.093814,-3.121371,-2.380263,4.145261
8R.mp4,3,4,3,-589.775652,581.398297,6.919087,-17.260037,-20.995376,-9.738960,8.075750
8R.mp4,3,4,4,-550.444586,714.702018,14.473926,14.250634,-12.943061,6.757774,-1.416393
8R.mp4,4,1,1,-348.237972,814.445628,5.355812,-124.410732,91.541549,5.663149,3.964989
8R.mp4,4,1,2,-369.356242,926.704603,5.798317,-33.194098,21.109504,1.451826,2.279453
8R.mp4,4,1,3,-515.044211,677.523614,6.498683,-35.468551,0.683322,-7.125319,7.318277
8R.mp4,4,1,4,-420.995507,828.151256,9.306761,-43.090914,32.204853,5.914300,-1.470153
8R.mp4,4,2,1,-293.375079,952.202790,3.690856,-95.252320,73.080430,4.696110,4.050332
8R.mp4,4,2,2,-303.043362,949.239934,4.115943,-87.404444,67.095269,4.651868,3.669080
8R.mp4,4,2,3,-314.304018,990.685568,4.618511,-50.013245,38.765115,3.349707,2.035963
8R.mp4,4,2,4,-300.745614,1048.716327,4.031350,-27.117859,21.527384,1.910993,1.143730
8R.mp4,4,3,1,-426.262787,905.493001,9.532554,8.847661,-6.335961,4.254759,-1.031325
8R.mp4,4,3,2,-420.279818,914.310384,9.270662,8.385769,-5.954745,4.087595,-0.980363
8R.mp4,4,3,3,-452.546875,859.481977,10.435307,6.654379,-5.747272,4.600136,-0.829196
8R.mp4,4,3,4,-442.960508,874.435779,10.262390,6.078760,-4.331816,4.900937,-1.002752
8R.mp4,4,4,1,-409.947230,891.449323,8.318899,-15.668451,10.428946,3.676595,0.583088
8R.mp4,4,4,2,-477.613440,776.274369,7.579740,-14.838977,-4.494833,-2.877139,3.916009
8R.mp4,4,4,3,-603.750399,579.242082,8.273578,-5.644280,-27.065359,-8.087188,6.768355
8R.mp4,4,4,4,-577.311063,682.523968,15.651185,20.991439,-18.183195,7.301835,-1.841655
8R.mp4,5,1,1,-348.237972,814.445628,5.355812,-124.410732,91.541549,5.663149,3.964989
8R.mp4,5,1,2,-369.356242,926.704603,5.798317,-33.194098,21.109504,1.451826,2.279453
8R.mp4,5,1,3,-515.044211,677.523614,6.498683,-35.468551,0.683322,-7.125319,7.318277
8R.mp4,5,1,4,-420.995507,828.151256,9.306761,-43.090914,32.204853,5.914300,-1.470153
8R.mp4,5,2,1,-293.375079,952.202790,3.690856,-95.252320,73.080430,4.696110,4.050332
8R.mp4,5,2,2,-303.043362,949.239934,4.115943,-87.404444,67.095269,4.651868,3.669080
8R.mp4,5,2,3,-313.086953,990.060839,4.564834,-51.628948,39.993191,3.383068,2.110380
8R.mp4,5,2,4,-298.243246,1039.506186,3.919668,-35.427015,27.822973,2.200362,1.506644
8R.mp4,5,3,1,-426.262787,905.493001,9.532554,8.847661,-6.335961,4.254759,-1.031325
8R.mp4,5,3,2,-420.279818,914.310384,9.270662,8.385769,-5.954745,4.087595,-0.980363
8R.mp4,5,3,3,-452.546875,859.481977,10.435307,6.654379,-5.747272,4.600136,-0.829196
8R.mp4,5,3,4,-439.843905,878.383963,10.125860,5.432356,-3.826428,4.831823,-0.959125
8R.mp4,5,4,1,-406.864746,899.377850,8.184533,-13.775980,9.014614,3.496158,0.519674
8R.mp4,5,4,2,-477.613440,776.274369,7.579740,-14.838977,-4.494833,-2.877139,3.916009
8R.mp4,5,4,3,-603.750399,579.242082,8.273578,-5.644280,-27.065359,-8.087188,6.768355
8R.mp4,5,4,4,-577.311063,682.523968,15.651185,20.991439,-18.183195,7.301835,-1.841655
8R.mp4,6,1,1,-350.616878,811.673098,5.719255,-122.774609,90.716838,5.924871,1.866859
8R.mp4,6,1,2,-375.257295,905.896275,5.808039,-40.004463,25.297993,1.362432,2.783300
8R.mp4,6,1,3,-514.368501,678.641077,5.975987,-34.733689,-1.726628,-8.330888,7.787483
8R.mp4,6,1,4,-428.593657,809.859603,9.638174,-46.968111,35.095603,6.324199,-1.346992
8R.mp4,6,2,1,-290.758950,957.993003,3.576662,-94.236893,72.326700,4.569123,4.021376
8R.mp4,6,2,2,-303.976071,944.963306,4.156287,-89.158531,68.416472,4.758767,3.737996
8R.mp4,6,2,3,-312.484122,976.277785,4.536006,-60.907403,47.011468,3.774912,2.504085
8R.mp4,6,2,4,-294.137100,1012.828935,3.734485,-56.338287,43.655076,2.997323,2.408430
8R.mp4,6,3,1,-425.796432,907.631314,9.512382,9.724705,-6.996563,4.201310,-1.065783
8R.mp4,6,3,2,-427.695970,903.058401,9.595235,8.755406,-6.273876,4.303784,-1.034992
8R.mp4,6,3,3,-443.913658,870.109232,10.057057,4.669040,-4.200066,4.417307,-0.700150
8R.mp4,6,3,4,-430.562335,898.189202,9.720597,8.570894,-6.149705,4.401835,-1.042327
8R.mp4,6,4,1,-400.950016,916.155918,7.926969,-9.160123,5.556391,3.106347,0.356554
8R.mp4,6,4,2,-483.109460,757.454599,6.832257,-19.739198,-4.535307,-4.791568,5.086457
8R.mp4,6,4,3,-609.198775,564.602328,8.510970,-9.383093,-24.267738,-7.750827,6.897018
8R.mp4,6,4,4,-597.341505,644.459233,16.526555,17.160982,-15.394277,8.099512,-1.785959
8R.mp4,7,1,1,-351.603483,811.235329,5.528661,-120.357496,87.451134,4.956511,0.239768
8R.mp4,7,1,2,-380.955908,892.177535,6.056599,-42.912361,27.466056,1.669857,2.875671
8R.mp4,7,1,3,-514.368501,678.641077,5.975987,-34.733689,-1.726628,-8.330888,7.787483
8R.mp4,7,1,4,-435.097388,790.643710,8.441844,-50.394811,32.077706,3.224290,0.252703
8R.mp4,7,2,1,-295.593091,956.511575,3.789205,-90.312955,69.334119,4.547002,3.830750
8R.mp4,7,2,2,-310.425394,934.007609,4.438352,-89.573682,68.695858,4.979381,3.721492
8R.mp4,7,2,3,-319.900274,965.025802,4.860579,-60.537767,46.692337,3.991101,2.449456
8R.mp4,7,2,4,-302.232839,916.645193,-1.103111,-101.268526,58.073018,-6.854214,9.470940
8R.mp4,7,3,1,-443.677100,873.218479,10.293731,6.032632,-4.300773,4.925449,-1.004585
8R.mp4,7,3,2,-437.694131,882.035863,10.031838,5.570740,-3.919557,4.758285,-0.953624
8R.mp4,7,3,3,-456.061594,845.434795,10.587681,1.345990,-1.752619,4.945346,-0.624283
8R.mp4,7,3,4,-454.892326,852.820669,10.784010,4.463669,-3.174529,5.346588,-0.997634
8R.mp4,7,4,1,-425.780480,872.629413,9.012718,-11.605517,7.272448,3.993227,0.328665
8R.mp4,7,4,2,-513.618096,700.259273,8.412244,-25.436856,0.538266,-3.006735,4.917252
8R.mp4,7,4,3,-619.224140,539.449692,8.208375,-14.073533,-23.562060,-8.956588,7.786485
8R.mp4,7,4,4,-633.393959,576.454739,17.609065,11.296485,-13.011163,8.337798,-1.232484
8R.mp4,8,1,1,-349.680566,784.794956,5.452239,-137.580319,99.978911,5.342278,-0.793639
8R.mp4,8,1,2,-384.127070,892.159773,5.949616,-39.382716,23.851495,1.037119,2.958690
8R.mp4,8,1,3,-519.141168,665.118786,5.690683,-37.737641,-1.338957,-9.200096,8.385352
8R.mp4,8,1,4,-432.235875,716.656910,-16.093838,-73.540164,25.103361,-0.394446,3.989178
8R.mp4,8,2,1,-288.324820,956.743547,3.469308,-97.468299,74.782850,4.635845,4.170209
8R.mp4,8,2,2,-311.972338,916.572655,4.503545,-98.990521,75.807263,5.444763,4.109696
8R.mp4,8,2,3,-324.632058,951.603348,5.066630,-64.230453,49.458915,4.302950,2.579952
8R.mp4,8,2,4,-325.892153,808.381485,-6.104010,-130.903378,64.333250,-13.234114,4.137030
8R.mp4,8,3,1,-443.426863,872.297465,10.282562,5.201716,-3.671214,4.954386,-0.968294
8R.mp4,8,3,2,-442.926389,870.455437,10.260226,3.539885,-2.412096,5.012260,-0.895711
8R.mp4,8,3,3,-459.178197,841.486610,10.724212,1.992394,-2.258006,5.014460,-0.667909
8R.mp4,8,3,4,-445.448941,800.939456,-14.323864,-9.830099,-8.483013,1.736521,2.902611
8R.mp4,8,4,1,-429.659197,844.502891,9.178773,-25.407573,17.686862,4.725856,0.889157
8R.mp4,8,4,2,-519.985504,677.312630,8.442139,-33.124264,5.387357,-3.042679,5.455557
8R.mp4,8,4,3,-657.717639,480.805094,10.139600,-12.661975,-23.906175,-7.236086,7.275987
8R.mp4,8,4,4,-710.590160,447.995777,20.739157,8.366993,-12.138154,10.312250,-1.267591
8R.mp4,9,1,1,-349.680566,784.794956,5.452239,-137.580319,99.978911,5.342278,-0.793639
8R.mp4,9,1,2,-384.127070,892.159773,5.949616,-39.382716,23.851495,1.037119,2.958690
8R.mp4,9,1,3,-519.141168,665.118786,5.690683,-37.737641,-1.338957,-9.200096,8.385352
8R.mp4,9,1,4,-436.908000,685.593376,-19.838455,-82.709395,17.147121,-9.056819,8.323106
8R.mp4,9,2,1,-288.324820,956.743547,3.469308,-97.468299,74.782850,4.635845,4.170209
8R.mp4,9,2,2,-311.972338,916.572655,4.503545,-98.990521,75.807263,5.444763,4.109696
8R.mp4,9,2,3,-325.849123,952.228076,5.120307,-62.614749,48.230840,4.269589,2.505536
8R.mp4,9,2,4,-324.469779,750.277805,-5.001702,-127.253519,50.335421,-21.330377,-22.478253
8R.mp4,9,3,1,-444.143454,871.080165,10.313903,5.155588,-3.640171,4.978899,-0.970128
8R.mp4,9,3,2,-444.609809,868.941851,10.334075,4.278545,-2.979570,5.032348,-0.935670
8R.mp4,9,3,3,-461.794326,835.696397,10.838405,0.976967,-1.504276,5.141447,-0.638953
8R.mp4,9,3,4,-395.019062,613.166030,-146.950761,-41.815475,-40.628651,12.175555,11.539564
8R.mp4,9,4,1,-434.459220,839.041120,9.389152,-24.022509,16.614001,4.815058,0.805572
8R.mp4,9,4,2,-522.635752,675.502759,8.558497,-31.600817,4.221368,-3.027015,5.377472
8R.mp4,9,4,3,-658.691230,476.428629,9.688589,-13.727329,-24.963879,-8.310244,7.812275
8R.mp4,9,4,4,-736.868977,372.015906,10.012850,-0.326579,-21.293580,6.414183,2.313947
8R.mp4,10,1,1,-344.949778,798.354757,5.227325,-135.819571,99.428934,5.590541,1.809842
8R.mp4,10,1,2,-375.189057,897.935591,5.803711,-45.082212,29.137433,1.585079,2.997382
8R.mp4,10,1,3,-512.989878,685.006100,5.669792,-31.758192,-4.897887,-9.081765,7.917796
8R.mp4,10,1,4,-426.235706,703.570038,-25.083016,-76.793420,13.602712,-6.079340,5.452948
8R.mp4,10,2,1,-285.083052,1002.633465,3.334246,-71.848914,55.430439,3.400048,3.108971
8R.mp4,10,2,2,-313.792234,930.980438,4.586050,-88.096363,67.560911,5.019557,3.641574
8R.mp4,10,2,3,-318.467091,967.460401,4.797898,-60.445511,46.630251,3.942076,2.453124
8R.mp4,10,2,4,-286.292055,674.266925,-3.255847,-181.628293,89.473834,-22.016333,-59.724988
8R.mp4,10,3,1,-414.467444,943.029478,9.019590,20.618250,-15.172127,3.363814,-1.464606
8R.mp4,10,3,2,-410.099658,942.372593,8.827219,15.817269,-11.518944,3.439385,-1.239522
8R.mp4,10,3,3,-438.931637,882.610673,9.839838,7.530810,-6.337085,4.134395,-0.794354
8R.mp4,10,3,4,-391.691375,528.533589,-215.309863,-40.589840,-74.411655,37.077050,12.174731
8R.mp4,10,4,1,-410.131503,915.381294,8.577561,-0.779571,0.100081,3.599183,-0.292842
8R.mp4,10,4,2,-513.477132,719.389724,9.148929,-14.606499,-4.862413,-1.762830,3.717281
8R.mp4,10,4,3,-664.784071,475.470692,10.097507,-7.925393,-32.089572,-10.560231,8.349564
8R.mp4,10,4,4,-763.619900,229.875543,-23.940507,-24.353593,-49.160037,-8.107909,13.308914
8R.mp4,11,1,1,-350.912305,789.587292,5.734895,-135.702046,100.237171,6.348233,1.525194
8R.mp4,11,1,2,-379.995842,888.393641,5.520571,-45.547289,27.605384,0.604548,3.488209
8R.mp4,11,1,3,-522.819719,675.053492,6.347397,-28.501516,-6.483714,-8.341769,7.480648
8R.mp4,11,1,4,-418.701186,674.007793,-26.795135,-92.706783,11.965927,-15.121542,3.143925
8R.mp4,11,2,1,-286.743757,970.198158,3.401951,-90.590335,69.591165,4.281787,3.889046
8R.mp4,11,2,2,-322.436854,893.411803,4.960320,-103.052230,78.822184,5.952713,4.225522
8R.mp4,11,2,3,-327.282306,949.793477,5.182988,-62.707005,48.292926,4.318614,2.501868
8R.mp4,11,2,4,-286.738258,618.070639,-2.713033,-213.127992,113.737020,-20.343760,-63.905094
8R.mp4,11,3,1,-436.579423,893.352160,9.984654,11.571660,-8.450641,4.457676,-1.200329
8R.mp4,11,3,2,-432.928228,891.477975,9.823623,6.724551,-4.766415,4.557759,-0.977079
8R.mp4,11,3,3,-460.793379,832.012340,10.793733,-2.346695,1.013960,5.257195,-0.493787
8R.mp4,11,3,4,-369.052546,411.899726,-293.153775,-59.297517,-90.297576,50.146359,15.517099
8R.mp4,11,4,1,-429.490876,855.572821,9.419775,-18.966231,13.746716,5.011351,0.370640
8R.mp4,11,4,2,-516.877605,708.106494,8.070199,-15.841116,-8.844055,-4.639352,4.108550
8R.mp4,11,4,3,-675.755824,450.071689,10.083099,-12.175412,-30.792957,-11.179888,8.967220
8R.mp4,11,4,4,-789.287263,152.306138,-33.331123,-37.251594,-52.210993,-8.888056,16.083821
8R.mp4,12,1,1,-348.958208,790.229782,5.895555,-137.615987,102.623657,6.947610,1.367759
8R.mp4,12,1,2,-370.971271,905.039715,4.632957,-43.427977,24.193362,-0.924110,3.943129
8R.mp4,12,1,3,-519.175439,681.289746,6.927728,-29.303977,-3.070568,-6.692748,6.788758
8R.mp4,12,1,4,-410.053826,692.610661,-25.526028,-88.748347,11.024270,-14.835067,-0.698452
8R.mp4,12,2,1,-287.130470,987.040540,3.421776,-79.603921,61.282727,3.807556,3.424592
8R.mp4,12,2,2,-316.374244,921.209883,4.698080,-91.650665,70.234361,5.257868,3.777571
8R.mp4,12,2,3,-313.667068,972.922172,4.587519,-61.830574,47.703112,3.852874,2.536709
8R.mp4,12,2,4,-268.845371,673.110265,-1.943427,-203.297085,117.038167,-14.241018,-61.857615
8R.mp4,12,3,1,-420.598293,923.192082,9.286159,14.294434,-10.423743,3.836011,-1.230736
8R.mp4,12,3,2,-417.015335,929.278581,9.129456,14.525074,-10.578957,3.713448,-1.221568
8R.mp4,12,3,3,-449.145916,858.528806,10.285445,2.638185,-2.692606,4.671282,-0.642237
8R.mp4,12,3,4,-337.188576,344.701929,-373.628404,-65.684615,-109.350613,84.768765,13.413585
8R.mp4,12,4,1,-418.525887,876.891645,8.940663,-16.566353,11.990913,4.561275,0.327397
8R.mp4,12,4,2,-519.798684,719.358338,9.186928,-7.247596,-11.640948,-2.624482,2.738307
8R.mp4,12,4,3,-694.285907,400.882054,6.804587,-19.113579,-37.803625,-17.322276,12.320644
8R.mp4,12,4,4,-794.144937,146.689514,-54.393151,-20.843035,-41.205498,21.269374,6.216275
8R.mp4,13,1,1,-351.731254,800.311018,5.772727,-128.131550,94.509055,6.038776,1.202239
8R.mp4,13,1,2,-375.202582,889.775232,4.816672,-48.782494,28.219058,-0.554387,4.146208
8R.mp4,13,1,3,-529.737489,615.718434,-6.073773,-44.465371,-16.461269,-17.013002,13.276936
8R.mp4,13,1,4,-425.137404,742.110512,-10.376156,-67.294357,28.518841,2.090900,-3.749621
8R.mp4,13,2,1,-291.828135,969.637744,3.625663,-85.835481,65.969025,4.230728,3.662129
8R.mp4,13,2,2,-313.826353,934.960780,4.588214,-85.557489,65.641191,4.908234,3.534533
8R.mp4,13,2,3,-306.015952,939.674273,2.571925,-82.377401,55.050771,-0.585887,-0.910524
8R.mp4,13,2,4,-236.080670,690.815952,-3.844664,-221.045191,127.420633,-16.489098,-65.205053
8R.mp4,13,3,1,-428.412561,901.841101,9.626576,8.709278,-6.242833,4.328297,-1.036826
8R.mp4,13,3,2,-421.449086,906.924510,9.074333,5.268090,-4.532834,3.686352,-0.607013
8R.mp4,13,3,3,-456.004930,823.720539,2.973229,-3.848505,-10.303973,-0.031368,2.478765
8R.mp4,13,3,4,-315.048452,360.863713,-390.179136,-46.469601,-81.823436,87.830181,5.393668
8R.mp4,13,4,1,-420.161509,867.367457,8.764506,-20.561076,14.073425,4.213482,0.735206
8R.mp4,13,4,2,-534.427641,691.754741,8.205978,-8.074209,-13.961615,-3.400507,3.372167
8R.mp4,13,4,3,-694.979014,331.627823,-22.235977,-32.793430,-52.780692,-19.226003,17.313090
8R.mp4,13,4,4,-763.616709,199.995231,-61.463838,-9.216140,-30.057997,28.132672,1.320952
8R.mp4,14,1,1,-344.726233,805.402700,5.724416,-130.973512,97.120226,6.204480,-0.657972
8R.mp4,14,1,2,-370.179679,902.376510,5.090808,-46.609457,28.460946,0.343757,3.584631
8R.mp4,14,1,3,-506.389173,602.323103,-27.639172,-55.531058,-27.068761,-19.982194,17.346094
