video number, frame number, cell number of x, cell number of y, source, blockw, blockh, srcx, srcy, dstx, dsty
7R.mp4 ,34 ,4 ,4 ,-1 ,16 ,16 ,152 ,104, 152 ,104
7R.mp4 ,34 ,4 ,4 ,1 ,16 ,16 ,152 ,104, 152 ,104
7R.mp4 ,34 ,1 ,4 ,-1 ,16 ,16 ,8 ,120, 8 ,120
7R.mp4 ,34 ,1 ,4 ,1 ,16 ,16 ,8 ,120, 8 ,120
7R.mp4 ,34 ,1 ,4 ,-1 ,16 ,16 ,24 ,120, 24 ,120
7R.mp4 ,34 ,1 ,4 ,1 ,16 ,16 ,24 ,120, 24 ,120
7R.mp4 ,34 ,1 ,4 ,-1 ,16 ,16 ,40 ,120, 40 ,120
7R.mp4 ,34 ,1 ,4 ,1 ,16 ,16 ,40 ,120, 40 ,120
7R.mp4 ,34 ,2 ,4 ,-1 ,16 ,16 ,56 ,120, 56 ,120
7R.mp4 ,34 ,2 ,4 ,1 ,16 ,16 ,56 ,120, 56 ,120
7R.mp4 ,34 ,2 ,4 ,-1 ,16 ,16 ,72 ,120, 72 ,120
7R.mp4 ,34 ,2 ,4 ,1 ,16 ,16 ,72 ,120, 72 ,120
7R.mp4 ,34 ,3 ,4 ,1 ,16 ,16 ,88 ,120, 88 ,120
7R.mp4 ,34 ,3 ,4 ,-1 ,16 ,16 ,104 ,120, 104 ,120
7R.mp4 ,34 ,3 ,4 ,1 ,16 ,16 ,104 ,120, 104 ,120
7R.mp4 ,34 ,3 ,4 ,-1 ,16 ,16 ,120 ,120, 120 ,120
7R.mp4 ,34 ,3 ,4 ,1 ,16 ,16 ,120 ,120, 120 ,120
7R.mp4 ,34 ,4 ,4 ,-1 ,16 ,16 ,136 ,120, 136 ,120
7R.mp4 ,34 ,4 ,4 ,1 ,16 ,16 ,136 ,120, 136 ,120
7R.mp4 ,34 ,4 ,4 ,-1 ,16 ,16 ,152 ,120, 152 ,120
7R.mp4 ,34 ,4 ,4 ,1 ,16 ,16 ,152 ,120, 152 ,120
7R.mp4 ,35 ,1 ,1 ,-1 ,16 ,16 ,8 ,8, 8 ,8
7R.mp4 ,35 ,1 ,1 ,-1 ,16 ,8 ,24 ,4, 24 ,4
7R.mp4 ,35 ,1 ,1 ,-1 ,16 ,8 ,34 ,15, 24 ,12
7R.mp4 ,35 ,1 ,1 ,-1 ,16 ,16 ,40 ,8, 40 ,8
7R.mp4 ,35 ,2 ,1 ,-1 ,16 ,16 ,56 ,8, 56 ,8
7R.mp4 ,35 ,2 ,1 ,-1 ,16 ,16 ,72 ,8, 72 ,8
7R.mp4 ,35 ,3 ,1 ,-1 ,16 ,16 ,88 ,8, 88 ,8
7R.mp4 ,35 ,3 ,1 ,-1 ,16 ,16 ,104 ,8, 104 ,8
7R.mp4 ,35 ,3 ,1 ,-1 ,16 ,16 ,120 ,8, 120 ,8
7R.mp4 ,35 ,4 ,1 ,-1 ,16 ,16 ,136 ,8, 136 ,8
7R.mp4 ,35 ,4 ,1 ,-1 ,16 ,16 ,152 ,8, 152 ,8
7R.mp4 ,35 ,1 ,1 ,-1 ,8 ,16 ,4 ,24, 4 ,24
7R.mp4 ,35 ,1 ,1 ,-1 ,8 ,16 ,22 ,27, 12 ,24
7R.mp4 ,35 ,1 ,1 ,-1 ,8 ,8 ,30 ,23, 20 ,20
7R.mp4 ,35 ,1 ,1 ,-1 ,8 ,8 ,38 ,22, 28 ,20
7R.mp4 ,35 ,1 ,1 ,-1 ,8 ,8 ,30 ,31, 20 ,28
7R.mp4 ,35 ,1 ,1 ,-1 ,8 ,8 ,38 ,31, 28 ,28
7R.mp4 ,35 ,1 ,1 ,-1 ,8 ,16 ,48 ,26, 36 ,24
7R.mp4 ,35 ,2 ,1 ,-1 ,8 ,16 ,44 ,24, 44 ,24
7R.mp4 ,35 ,2 ,1 ,-1 ,16 ,16 ,56 ,24, 56 ,24
7R.mp4 ,35 ,2 ,1 ,-1 ,8 ,8 ,68 ,20, 68 ,20
7R.mp4 ,35 ,2 ,1 ,-1 ,8 ,8 ,76 ,20, 76 ,20
7R.mp4 ,35 ,2 ,1 ,-1 ,8 ,8 ,68 ,28, 68 ,28
7R.mp4 ,35 ,2 ,1 ,-1 ,8 ,8 ,76 ,28, 76 ,28
7R.mp4 ,35 ,3 ,1 ,-1 ,16 ,16 ,88 ,24, 88 ,24
7R.mp4 ,35 ,3 ,1 ,-1 ,16 ,16 ,104 ,24, 104 ,24
7R.mp4 ,35 ,3 ,1 ,-1 ,16 ,16 ,120 ,24, 120 ,24
7R.mp4 ,35 ,4 ,1 ,-1 ,16 ,16 ,136 ,24, 136 ,24
7R.mp4 ,35 ,4 ,1 ,-1 ,16 ,16 ,152 ,24, 152 ,24
7R.mp4 ,35 ,1 ,2 ,-1 ,8 ,16 ,4 ,40, 4 ,40
7R.mp4 ,35 ,1 ,2 ,-1 ,8 ,16 ,21 ,43, 12 ,40
7R.mp4 ,35 ,1 ,2 ,-1 ,8 ,8 ,27 ,40, 20 ,36
7R.mp4 ,35 ,1 ,2 ,-1 ,8 ,8 ,39 ,39, 28 ,36
7R.mp4 ,35 ,1 ,2 ,-1 ,8 ,8 ,26 ,47, 20 ,44
7R.mp4 ,35 ,1 ,2 ,-1 ,8 ,8 ,32 ,47, 28 ,44
7R.mp4 ,35 ,2 ,2 ,-1 ,16 ,16 ,56 ,40, 56 ,40
7R.mp4 ,35 ,2 ,2 ,-1 ,16 ,16 ,72 ,40, 72 ,40
7R.mp4 ,35 ,3 ,2 ,-1 ,16 ,16 ,88 ,40, 88 ,40
7R.mp4 ,35 ,3 ,2 ,-1 ,16 ,16 ,104 ,40, 104 ,40
7R.mp4 ,35 ,3 ,2 ,-1 ,16 ,16 ,120 ,40, 120 ,40
7R.mp4 ,35 ,4 ,2 ,-1 ,16 ,16 ,136 ,40, 136 ,40
7R.mp4 ,35 ,4 ,2 ,-1 ,16 ,16 ,152 ,40, 152 ,40
7R.mp4 ,35 ,1 ,2 ,-1 ,16 ,16 ,8 ,56, 8 ,56
7R.mp4 ,35 ,1 ,2 ,-1 ,8 ,8 ,28 ,55, 20 ,52
7R.mp4 ,35 ,1 ,2 ,-1 ,8 ,8 ,38 ,55, 28 ,52
7R.mp4 ,35 ,1 ,2 ,-1 ,8 ,8 ,30 ,64, 20 ,60
7R.mp4 ,35 ,1 ,2 ,-1 ,8 ,8 ,38 ,63, 28 ,60
7R.mp4 ,35 ,2 ,2 ,-1 ,16 ,16 ,56 ,56, 56 ,56
7R.mp4 ,35 ,2 ,2 ,-1 ,16 ,16 ,72 ,56, 72 ,56
7R.mp4 ,35 ,3 ,2 ,-1 ,16 ,16 ,88 ,56, 88 ,56
7R.mp4 ,35 ,3 ,2 ,-1 ,16 ,16 ,104 ,56, 104 ,56
7R.mp4 ,35 ,3 ,2 ,-1 ,16 ,16 ,120 ,56, 120 ,56
7R.mp4 ,35 ,4 ,2 ,-1 ,16 ,16 ,152 ,56, 152 ,56
7R.mp4 ,35 ,1 ,3 ,-1 ,8 ,8 ,4 ,68, 4 ,68
7R.mp4 ,35 ,1 ,3 ,-1 ,8 ,8 ,24 ,71, 12 ,68
7R.mp4 ,35 ,1 ,3 ,-1 ,8 ,8 ,4 ,76, 4 ,76
7R.mp4 ,35 ,1 ,3 ,-1 ,8 ,8 ,24 ,82, 12 ,76
7R.mp4 ,35 ,2 ,3 ,-1 ,16 ,16 ,56 ,72, 56 ,72
7R.mp4 ,35 ,2 ,3 ,-1 ,16 ,16 ,72 ,72, 72 ,72
7R.mp4 ,35 ,3 ,3 ,-1 ,16 ,16 ,88 ,72, 88 ,72
7R.mp4 ,35 ,3 ,3 ,-1 ,16 ,16 ,104 ,72, 104 ,72
7R.mp4 ,35 ,3 ,3 ,-1 ,16 ,16 ,120 ,72, 120 ,72
7R.mp4 ,35 ,4 ,3 ,-1 ,16 ,16 ,136 ,72, 136 ,72
7R.mp4 ,35 ,4 ,3 ,-1 ,16 ,16 ,152 ,72, 152 ,72
7R.mp4 ,35 ,1 ,3 ,-1 ,16 ,8 ,22 ,87, 8 ,84
7R.mp4 ,35 ,1 ,4 ,-1 ,16 ,8 ,20 ,93, 8 ,92
7R.mp4 ,35 ,2 ,3 ,-1 ,16 ,16 ,56 ,88, 56 ,88
7R.mp4 ,35 ,2 ,3 ,-1 ,16 ,16 ,72 ,88, 72 ,88
7R.mp4 ,35 ,3 ,3 ,-1 ,16 ,16 ,88 ,88, 88 ,88
7R.mp4 ,35 ,3 ,3 ,-1 ,16 ,16 ,104 ,88, 104 ,88
7R.mp4 ,35 ,3 ,3 ,-1 ,16 ,16 ,120 ,88, 120 ,88
7R.mp4 ,35 ,4 ,3 ,-1 ,16 ,16 ,136 ,88, 136 ,88
7R.mp4 ,35 ,4 ,3 ,-1 ,16 ,16 ,152 ,88, 152 ,88
7R.mp4 ,35 ,1 ,4 ,-1 ,8 ,16 ,37 ,105, 36 ,104
7R.mp4 ,35 ,2 ,4 ,-1 ,8 ,16 ,48 ,112, 44 ,104
7R.mp4 ,35 ,2 ,4 ,-1 ,16 ,16 ,56 ,104, 56 ,104
7R.mp4 ,35 ,2 ,4 ,-1 ,16 ,16 ,72 ,104, 72 ,104
7R.mp4 ,35 ,3 ,4 ,-1 ,16 ,16 ,88 ,104, 88 ,104
7R.mp4 ,35 ,3 ,4 ,-1 ,16 ,16 ,104 ,104, 104 ,104
7R.mp4 ,35 ,3 ,4 ,-1 ,16 ,16 ,120 ,104, 120 ,104
7R.mp4 ,35 ,4 ,4 ,-1 ,16 ,16 ,136 ,104, 136 ,104
7R.mp4 ,35 ,4 ,4 ,-1 ,16 ,16 ,152 ,104, 152 ,104
7R.mp4 ,35 ,1 ,4 ,-1 ,16 ,16 ,24 ,120, 24 ,120
7R.mp4 ,35 ,3 ,4 ,-1 ,16 ,16 ,88 ,120, 88 ,120
7R.mp4 ,35 ,3 ,4 ,-1 ,8 ,8 ,100 ,116, 100 ,116
7R.mp4 ,35 ,3 ,4 ,-1 ,8 ,8 ,108 ,116, 108 ,116
7R.mp4 ,35 ,3 ,5 ,-1 ,8 ,8 ,100 ,124, 100 ,124
7R.mp4 ,35 ,3 ,5 ,-1 ,8 ,8 ,107 ,124, 108 ,124
7R.mp4 ,35 ,3 ,4 ,-1 ,16 ,16 ,120 ,120, 120 ,120
7R.mp4 ,35 ,4 ,4 ,-1 ,16 ,16 ,136 ,120, 136 ,120
7R.mp4 ,36 ,1 ,1 ,-1 ,16 ,8 ,8 ,4, 8 ,4
7R.mp4 ,36 ,1 ,1 ,-1 ,16 ,8 ,8 ,12, 8 ,12
7R.mp4 ,36 ,1 ,1 ,1 ,16 ,8 ,8 ,4, 8 ,4
7R.mp4 ,36 ,1 ,1 ,1 ,16 ,8 ,3 ,12, 8 ,12
7R.mp4 ,36 ,1 ,1 ,-1 ,8 ,8 ,20 ,4, 20 ,4
7R.mp4 ,36 ,1 ,1 ,-1 ,8 ,8 ,28 ,4, 28 ,4
7R.mp4 ,36 ,1 ,1 ,-1 ,8 ,8 ,20 ,12, 20 ,12
7R.mp4 ,36 ,1 ,1 ,-1 ,8 ,8 ,28 ,12, 28 ,12
7R.mp4 ,36 ,1 ,1 ,1 ,8 ,8 ,20 ,4, 20 ,4
7R.mp4 ,36 ,1 ,1 ,1 ,8 ,8 ,28 ,4, 28 ,4
7R.mp4 ,36 ,1 ,1 ,1 ,8 ,8 ,16 ,12, 20 ,12
7R.mp4 ,36 ,1 ,1 ,1 ,8 ,8 ,28 ,12, 28 ,12
7R.mp4 ,36 ,1 ,1 ,-1 ,16 ,16 ,40 ,8, 40 ,8
7R.mp4 ,36 ,1 ,1 ,1 ,16 ,16 ,40 ,8, 40 ,8
7R.mp4 ,36 ,2 ,1 ,-1 ,16 ,16 ,56 ,8, 56 ,8
7R.mp4 ,36 ,2 ,1 ,1 ,16 ,16 ,56 ,8, 56 ,8
7R.mp4 ,36 ,2 ,1 ,1 ,16 ,16 ,72 ,8, 72 ,8
7R.mp4 ,36 ,3 ,1 ,1 ,16 ,16 ,88 ,8, 88 ,8
7R.mp4 ,36 ,3 ,1 ,1 ,16 ,16 ,104 ,8, 104 ,8
7R.mp4 ,36 ,3 ,1 ,1 ,16 ,16 ,120 ,8, 120 ,8
7R.mp4 ,36 ,4 ,1 ,1 ,16 ,16 ,136 ,8, 136 ,8
7R.mp4 ,36 ,4 ,1 ,1 ,16 ,16 ,152 ,8, 152 ,8
7R.mp4 ,36 ,1 ,1 ,-1 ,8 ,16 ,4 ,24, 4 ,24
7R.mp4 ,36 ,1 ,1 ,-1 ,8 ,16 ,12 ,24, 12 ,24
7R.mp4 ,36 ,1 ,1 ,1 ,8 ,16 ,-1 ,24, 4 ,24
7R.mp4 ,36 ,1 ,1 ,1 ,8 ,16 ,7 ,23, 12 ,24
7R.mp4 ,36 ,1 ,1 ,1 ,8 ,16 ,16 ,23, 20 ,24
7R.mp4 ,36 ,1 ,1 ,1 ,8 ,16 ,28 ,24, 28 ,24
7R.mp4 ,36 ,1 ,1 ,-1 ,16 ,16 ,40 ,24, 40 ,24
7R.mp4 ,36 ,1 ,1 ,1 ,16 ,16 ,40 ,24, 40 ,24
7R.mp4 ,36 ,2 ,1 ,-1 ,16 ,16 ,56 ,24, 56 ,24
7R.mp4 ,36 ,2 ,1 ,1 ,16 ,16 ,56 ,24, 56 ,24
7R.mp4 ,36 ,2 ,1 ,-1 ,16 ,16 ,72 ,24, 72 ,24
7R.mp4 ,36 ,2 ,1 ,1 ,16 ,16 ,72 ,24, 72 ,24
7R.mp4 ,36 ,3 ,1 ,-1 ,16 ,16 ,88 ,24, 88 ,24
7R.mp4 ,36 ,3 ,1 ,1 ,16 ,16 ,88 ,24, 88 ,24
7R.mp4 ,36 ,3 ,1 ,-1 ,16 ,16 ,104 ,24, 104 ,24
7R.mp4 ,36 ,3 ,1 ,1 ,16 ,16 ,104 ,24, 104 ,24
7R.mp4 ,36 ,3 ,1 ,1 ,16 ,16 ,120 ,24, 120 ,24
7R.mp4 ,36 ,4 ,1 ,-1 ,16 ,16 ,136 ,24, 136 ,24
7R.mp4 ,36 ,4 ,1 ,1 ,16 ,16 ,136 ,24, 136 ,24
7R.mp4 ,36 ,4 ,1 ,-1 ,16 ,16 ,152 ,24, 152 ,24
7R.mp4 ,36 ,4 ,1 ,1 ,16 ,16 ,152 ,24, 152 ,24
7R.mp4 ,36 ,1 ,2 ,-1 ,8 ,16 ,9 ,42, 4 ,40
7R.mp4 ,36 ,1 ,2 ,-1 ,8 ,16 ,12 ,40, 12 ,40
7R.mp4 ,36 ,1 ,2 ,1 ,8 ,16 ,4 ,40, 4 ,40
7R.mp4 ,36 ,1 ,2 ,1 ,8 ,16 ,8 ,39, 12 ,40
7R.mp4 ,36 ,1 ,2 ,1 ,16 ,16 ,20 ,39, 24 ,40
7R.mp4 ,36 ,1 ,2 ,-1 ,16 ,16 ,40 ,40, 40 ,40
7R.mp4 ,36 ,1 ,2 ,1 ,16 ,16 ,40 ,40, 40 ,40
7R.mp4 ,36 ,2 ,2 ,-1 ,16 ,16 ,56 ,40, 56 ,40
7R.mp4 ,36 ,2 ,2 ,1 ,16 ,16 ,56 ,40, 56 ,40
7R.mp4 ,36 ,2 ,2 ,-1 ,16 ,16 ,72 ,40, 72 ,40
7R.mp4 ,36 ,2 ,2 ,1 ,16 ,16 ,72 ,40, 72 ,40
7R.mp4 ,36 ,3 ,2 ,-1 ,16 ,16 ,88 ,40, 88 ,40
7R.mp4 ,36 ,3 ,2 ,1 ,16 ,16 ,88 ,40, 88 ,40
7R.mp4 ,36 ,3 ,2 ,-1 ,16 ,16 ,104 ,40, 104 ,40
7R.mp4 ,36 ,3 ,2 ,1 ,16 ,16 ,104 ,40, 104 ,40
7R.mp4 ,36 ,3 ,2 ,-1 ,16 ,16 ,120 ,40, 120 ,40
7R.mp4 ,36 ,3 ,2 ,1 ,16 ,16 ,120 ,40, 120 ,40
7R.mp4 ,36 ,4 ,2 ,-1 ,16 ,16 ,136 ,40, 136 ,40
7R.mp4 ,36 ,4 ,2 ,1 ,16 ,16 ,136 ,40, 136 ,40
7R.mp4 ,36 ,4 ,2 ,-1 ,16 ,16 ,152 ,40, 152 ,40
7R.mp4 ,36 ,4 ,2 ,1 ,16 ,16 ,152 ,40, 152 ,40
7R.mp4 ,36 ,1 ,2 ,-1 ,8 ,8 ,9 ,54, 4 ,52
7R.mp4 ,36 ,1 ,2 ,-1 ,8 ,8 ,17 ,54, 12 ,52
7R.mp4 ,36 ,1 ,2 ,-1 ,8 ,8 ,9 ,62, 4 ,60
7R.mp4 ,36 ,1 ,2 ,-1 ,8 ,8 ,17 ,62, 12 ,60
7R.mp4 ,36 ,1 ,2 ,1 ,8 ,8 ,0 ,51, 4 ,52
7R.mp4 ,36 ,1 ,2 ,1 ,8 ,8 ,8 ,51, 12 ,52
7R.mp4 ,36 ,1 ,2 ,1 ,8 ,8 ,0 ,59, 4 ,60
7R.mp4 ,36 ,1 ,2 ,1 ,8 ,8 ,12 ,60, 12 ,60
7R.mp4 ,36 ,1 ,2 ,1 ,16 ,16 ,19 ,55, 24 ,56
7R.mp4 ,36 ,1 ,2 ,-1 ,16 ,16 ,40 ,56, 40 ,56
7R.mp4 ,36 ,1 ,2 ,1 ,16 ,16 ,40 ,56, 40 ,56
7R.mp4 ,36 ,2 ,2 ,-1 ,16 ,16 ,56 ,56, 56 ,56
7R.mp4 ,36 ,2 ,2 ,1 ,16 ,16 ,56 ,56, 56 ,56
7R.mp4 ,36 ,2 ,2 ,-1 ,16 ,16 ,72 ,56, 72 ,56
7R.mp4 ,36 ,2 ,2 ,1 ,16 ,16 ,72 ,56, 72 ,56
7R.mp4 ,36 ,3 ,2 ,-1 ,16 ,16 ,88 ,56, 88 ,56
7R.mp4 ,36 ,3 ,2 ,1 ,16 ,16 ,88 ,56, 88 ,56
7R.mp4 ,36 ,3 ,2 ,-1 ,16 ,16 ,104 ,56, 104 ,56
7R.mp4 ,36 ,3 ,2 ,1 ,16 ,16 ,104 ,56, 104 ,56
7R.mp4 ,36 ,3 ,2 ,-1 ,16 ,16 ,120 ,56, 120 ,56
7R.mp4 ,36 ,3 ,2 ,1 ,16 ,16 ,120 ,56, 120 ,56
7R.mp4 ,36 ,4 ,2 ,-1 ,16 ,16 ,136 ,56, 136 ,56
7R.mp4 ,36 ,4 ,2 ,1 ,16 ,16 ,136 ,56, 136 ,56
7R.mp4 ,36 ,4 ,2 ,-1 ,16 ,16 ,152 ,56, 152 ,56
7R.mp4 ,36 ,4 ,2 ,1 ,16 ,16 ,152 ,56, 152 ,56
7R.mp4 ,36 ,1 ,3 ,-1 ,8 ,8 ,9 ,70, 4 ,68
7R.mp4 ,36 ,1 ,3 ,-1 ,8 ,8 ,17 ,70, 12 ,68
7R.mp4 ,36 ,1 ,3 ,-1 ,8 ,8 ,8 ,78, 4 ,76
7R.mp4 ,36 ,1 ,3 ,-1 ,8 ,8 ,17 ,78, 12 ,76
7R.mp4 ,36 ,1 ,3 ,1 ,8 ,8 ,0 ,67, 4 ,68
7R.mp4 ,36 ,1 ,3 ,1 ,8 ,8 ,8 ,67, 12 ,68
7R.mp4 ,36 ,1 ,3 ,1 ,8 ,8 ,4 ,76, 4 ,76
7R.mp4 ,36 ,1 ,3 ,1 ,8 ,8 ,8 ,75, 12 ,76
7R.mp4 ,36 ,1 ,3 ,-1 ,16 ,8 ,24 ,68, 24 ,68
7R.mp4 ,36 ,1 ,3 ,-1 ,16 ,8 ,29 ,84, 24 ,76
7R.mp4 ,36 ,1 ,3 ,1 ,16 ,8 ,20 ,67, 24 ,68
7R.mp4 ,36 ,1 ,3 ,1 ,16 ,8 ,24 ,76, 24 ,76
7R.mp4 ,36 ,1 ,3 ,-1 ,16 ,16 ,40 ,72, 40 ,72
7R.mp4 ,36 ,1 ,3 ,1 ,16 ,16 ,40 ,72, 40 ,72
7R.mp4 ,36 ,2 ,3 ,-1 ,16 ,16 ,56 ,72, 56 ,72
7R.mp4 ,36 ,2 ,3 ,1 ,16 ,16 ,56 ,72, 56 ,72
7R.mp4 ,36 ,2 ,3 ,-1 ,16 ,16 ,72 ,72, 72 ,72
7R.mp4 ,36 ,2 ,3 ,1 ,16 ,16 ,72 ,72, 72 ,72
7R.mp4 ,36 ,3 ,3 ,-1 ,16 ,16 ,88 ,72, 88 ,72
7R.mp4 ,36 ,3 ,3 ,1 ,16 ,16 ,88 ,72, 88 ,72
7R.mp4 ,36 ,3 ,3 ,-1 ,16 ,16 ,104 ,72, 104 ,72
7R.mp4 ,36 ,3 ,3 ,1 ,16 ,16 ,104 ,72, 104 ,72
7R.mp4 ,36 ,3 ,3 ,-1 ,16 ,16 ,120 ,72, 120 ,72
7R.mp4 ,36 ,3 ,3 ,1 ,16 ,16 ,120 ,72, 120 ,72
7R.mp4 ,36 ,4 ,3 ,-1 ,16 ,16 ,136 ,72, 136 ,72
7R.mp4 ,36 ,4 ,3 ,1 ,16 ,16 ,136 ,72, 136 ,72
7R.mp4 ,36 ,4 ,3 ,-1 ,16 ,16 ,152 ,72, 152 ,72
7R.mp4 ,36 ,4 ,3 ,1 ,16 ,16 ,152 ,72, 152 ,72
7R.mp4 ,36 ,1 ,3 ,-1 ,8 ,8 ,8 ,83, 4 ,84
7R.mp4 ,36 ,1 ,3 ,-1 ,8 ,8 ,18 ,87, 12 ,84
7R.mp4 ,36 ,1 ,4 ,-1 ,8 ,8 ,12 ,92, 4 ,92
7R.mp4 ,36 ,1 ,4 ,-1 ,8 ,8 ,19 ,89, 12 ,92
7R.mp4 ,36 ,1 ,3 ,1 ,8 ,8 ,4 ,84, 4 ,84
7R.mp4 ,36 ,1 ,3 ,1 ,8 ,8 ,8 ,83, 12 ,84
7R.mp4 ,36 ,1 ,4 ,1 ,8 ,8 ,4 ,92, 4 ,92
7R.mp4 ,36 ,1 ,4 ,1 ,8 ,8 ,12 ,92, 12 ,92
7R.mp4 ,36 ,1 ,3 ,1 ,16 ,16 ,24 ,88, 24 ,88
7R.mp4 ,36 ,1 ,3 ,-1 ,8 ,8 ,36 ,84, 36 ,84
7R.mp4 ,36 ,2 ,3 ,-1 ,8 ,8 ,44 ,84, 44 ,84
7R.mp4 ,36 ,1 ,4 ,-1 ,8 ,8 ,36 ,92, 36 ,92
7R.mp4 ,36 ,2 ,4 ,-1 ,8 ,8 ,44 ,92, 44 ,92
7R.mp4 ,36 ,1 ,3 ,1 ,8 ,8 ,36 ,84, 36 ,84
7R.mp4 ,36 ,2 ,3 ,1 ,8 ,8 ,44 ,84, 44 ,84
7R.mp4 ,36 ,1 ,4 ,1 ,8 ,8 ,36 ,92, 36 ,92
7R.mp4 ,36 ,2 ,4 ,1 ,8 ,8 ,44 ,92, 44 ,92
7R.mp4 ,36 ,2 ,3 ,-1 ,16 ,16 ,56 ,88, 56 ,88
7R.mp4 ,36 ,2 ,3 ,1 ,16 ,16 ,56 ,88, 56 ,88
7R.mp4 ,36 ,2 ,3 ,-1 ,16 ,16 ,72 ,88, 72 ,88
7R.mp4 ,36 ,2 ,3 ,1 ,16 ,16 ,72 ,88, 72 ,88
7R.mp4 ,36 ,3 ,3 ,-1 ,16 ,16 ,88 ,88, 88 ,88
7R.mp4 ,36 ,3 ,3 ,1 ,16 ,16 ,88 ,88, 88 ,88
7R.mp4 ,36 ,3 ,3 ,-1 ,16 ,16 ,104 ,88, 104 ,88
7R.mp4 ,36 ,3 ,3 ,1 ,16 ,16 ,104 ,88, 104 ,88
7R.mp4 ,36 ,3 ,3 ,-1 ,16 ,16 ,120 ,88, 120 ,88
7R.mp4 ,36 ,3 ,3 ,1 ,16 ,16 ,120 ,88, 120 ,88
7R.mp4 ,36 ,4 ,3 ,-1 ,16 ,16 ,136 ,88, 136 ,88
7R.mp4 ,36 ,4 ,3 ,1 ,16 ,16 ,136 ,88, 136 ,88
7R.mp4 ,36 ,4 ,3 ,-1 ,16 ,16 ,152 ,88, 152 ,88
7R.mp4 ,36 ,4 ,3 ,1 ,16 ,16 ,152 ,88, 152 ,88
7R.mp4 ,36 ,1 ,4 ,-1 ,16 ,8 ,16 ,96, 8 ,100
7R.mp4 ,36 ,1 ,4 ,-1 ,16 ,8 ,22 ,109, 8 ,108
7R.mp4 ,36 ,1 ,4 ,-1 ,8 ,8 ,20 ,100, 20 ,100
7R.mp4 ,36 ,1 ,4 ,-1 ,8 ,8 ,28 ,100, 28 ,100
7R.mp4 ,36 ,1 ,4 ,-1 ,8 ,8 ,20 ,108, 20 ,108
7R.mp4 ,36 ,1 ,4 ,-1 ,8 ,8 ,28 ,108, 28 ,108
7R.mp4 ,36 ,1 ,4 ,1 ,8 ,8 ,20 ,100, 20 ,100
7R.mp4 ,36 ,1 ,4 ,1 ,8 ,8 ,27 ,99, 28 ,100
7R.mp4 ,36 ,1 ,4 ,1 ,8 ,8 ,20 ,108, 20 ,108
7R.mp4 ,36 ,1 ,4 ,1 ,8 ,8 ,28 ,108, 28 ,108
7R.mp4 ,36 ,1 ,4 ,-1 ,8 ,8 ,36 ,100, 36 ,100
7R.mp4 ,36 ,2 ,4 ,-1 ,8 ,8 ,44 ,100, 44 ,100
7R.mp4 ,36 ,1 ,4 ,-1 ,8 ,8 ,36 ,108, 36 ,108
7R.mp4 ,36 ,2 ,4 ,-1 ,8 ,8 ,44 ,108, 44 ,108
7R.mp4 ,36 ,1 ,4 ,1 ,8 ,8 ,34 ,98, 36 ,100
7R.mp4 ,36 ,2 ,4 ,1 ,8 ,8 ,44 ,100, 44 ,100
7R.mp4 ,36 ,1 ,4 ,1 ,8 ,8 ,36 ,108, 36 ,108
7R.mp4 ,36 ,2 ,4 ,1 ,8 ,8 ,44 ,108, 44 ,108
7R.mp4 ,36 ,2 ,4 ,-1 ,16 ,16 ,56 ,104, 56 ,104
7R.mp4 ,36 ,2 ,4 ,1 ,16 ,16 ,56 ,104, 56 ,104
7R.mp4 ,36 ,2 ,4 ,-1 ,16 ,16 ,72 ,104, 72 ,104
7R.mp4 ,36 ,2 ,4 ,1 ,16 ,16 ,72 ,104, 72 ,104
7R.mp4 ,36 ,3 ,4 ,-1 ,16 ,16 ,88 ,104, 88 ,104
7R.mp4 ,36 ,3 ,4 ,1 ,16 ,16 ,88 ,104, 88 ,104
7R.mp4 ,36 ,3 ,4 ,-1 ,16 ,16 ,104 ,104, 104 ,104
7R.mp4 ,36 ,3 ,4 ,1 ,16 ,16 ,104 ,104, 104 ,104
7R.mp4 ,36 ,3 ,4 ,-1 ,16 ,16 ,120 ,104, 120 ,104
7R.mp4 ,36 ,3 ,4 ,1 ,16 ,16 ,120 ,104, 120 ,104
7R.mp4 ,36 ,4 ,4 ,-1 ,16 ,16 ,136 ,104, 136 ,104
7R.mp4 ,36 ,4 ,4 ,1 ,16 ,16 ,136 ,104, 136 ,104
7R.mp4 ,36 ,4 ,4 ,-1 ,8 ,8 ,148 ,100, 148 ,100
7R.mp4 ,36 ,4 ,4 ,-1 ,8 ,8 ,156 ,100, 156 ,100
7R.mp4 ,36 ,4 ,4 ,-1 ,8 ,8 ,148 ,108, 148 ,108
7R.mp4 ,36 ,4 ,4 ,-1 ,8 ,8 ,156 ,108, 156 ,108
7R.mp4 ,36 ,4 ,4 ,1 ,8 ,8 ,148 ,100, 148 ,100
7R.mp4 ,36 ,4 ,4 ,1 ,8 ,8 ,156 ,100, 156 ,100
7R.mp4 ,36 ,4 ,4 ,1 ,8 ,8 ,148 ,108, 148 ,108
7R.mp4 ,36 ,4 ,4 ,1 ,8 ,8 ,156 ,108, 156 ,108
7R.mp4 ,36 ,1 ,4 ,-1 ,16 ,16 ,8 ,120, 8 ,120
7R.mp4 ,36 ,1 ,4 ,1 ,16 ,16 ,8 ,120, 8 ,120
